timestamp,device,stage_pre_ms,inference_ms,stage_post_ms,total_ms,fps,num_detections
2025-11-07 02:46:20,Laptop,5.24,14.68,0.00,19.93,50.18,0
2025-11-07 02:46:20,Laptop,5.56,15.56,0.90,22.02,45.42,0
2025-11-07 02:46:20,Laptop,8.69,24.34,0.99,34.03,29.39,1
2025-11-07 02:46:20,Laptop,8.42,23.58,0.75,32.75,30.53,1
2025-11-07 02:46:20,Laptop,9.10,25.49,0.00,34.59,28.91,1
2025-11-07 02:46:21,Laptop,10.04,28.12,0.36,38.52,25.96,1
2025-11-07 02:46:21,Laptop,9.30,26.03,0.33,35.66,28.04,1
2025-11-07 02:46:21,Laptop,9.48,26.56,0.35,36.39,27.48,1
2025-11-07 02:46:21,Laptop,8.32,23.29,0.26,31.86,31.38,1
2025-11-07 02:46:21,Laptop,7.06,19.76,0.00,26.81,37.30,1
2025-11-07 02:46:21,Laptop,7.27,20.35,0.00,27.62,36.21,1
2025-11-07 02:46:21,Laptop,10.21,28.59,0.55,39.35,25.41,1
2025-11-07 02:46:21,Laptop,4.55,12.73,0.75,18.02,55.49,1
2025-11-07 02:46:21,Laptop,4.19,11.73,0.80,16.72,59.81,1
2025-11-07 02:46:21,Laptop,4.86,13.62,0.74,19.22,52.02,1
2025-11-07 02:46:21,Laptop,6.52,18.27,0.00,24.79,40.33,1
2025-11-07 02:46:21,Laptop,7.61,21.31,0.41,29.33,34.09,1
2025-11-07 02:46:21,Laptop,8.58,24.03,0.41,33.02,30.29,1
2025-11-07 02:46:21,Laptop,7.80,21.84,0.25,29.89,33.46,1
2025-11-07 02:46:21,Laptop,7.11,19.89,0.38,27.38,36.53,1
2025-11-07 02:46:21,Laptop,5.72,16.02,0.38,22.13,45.19,1
2025-11-07 02:46:21,Laptop,6.39,17.88,0.49,24.76,40.39,1
2025-11-07 02:46:22,Laptop,6.19,17.33,0.39,23.91,41.82,1
2025-11-07 02:46:22,Laptop,5.35,14.98,0.00,20.32,49.20,1
2025-11-07 02:46:22,Laptop,3.84,10.75,0.78,15.38,65.04,1
2025-11-07 02:46:22,Laptop,7.96,22.29,0.00,30.25,33.05,1
2025-11-07 02:46:22,Laptop,4.57,12.81,0.56,17.94,55.75,1
2025-11-07 02:46:22,Laptop,6.18,17.31,0.00,23.49,42.57,1
2025-11-07 02:46:22,Laptop,7.24,20.27,0.21,27.73,36.06,1
2025-11-07 02:46:22,Laptop,6.62,18.54,0.33,25.50,39.21,1
2025-11-07 02:46:22,Laptop,6.06,16.97,0.50,23.52,42.51,1
2025-11-07 02:46:22,Laptop,7.05,19.74,0.34,27.14,36.85,1
2025-11-07 02:46:22,Laptop,5.64,15.80,0.00,21.44,46.64,1
2025-11-07 02:46:22,Laptop,6.34,17.74,0.37,24.44,40.91,1
2025-11-07 02:46:22,Laptop,5.55,15.54,0.37,21.47,46.57,0
2025-11-07 02:46:22,Laptop,5.68,15.89,0.34,21.91,45.65,0
2025-11-07 02:46:22,Laptop,6.10,17.07,0.05,23.22,43.06,1
2025-11-07 02:46:22,Laptop,7.97,22.30,0.46,30.73,32.54,1
2025-11-07 02:46:22,Laptop,6.07,16.99,0.61,23.66,42.26,1
2025-11-07 02:46:23,Laptop,9.29,26.02,0.44,35.75,27.97,1
2025-11-07 02:46:23,Laptop,9.98,27.95,0.15,38.08,26.26,1
2025-11-07 02:46:23,Laptop,9.09,25.46,0.51,35.06,28.52,1
2025-11-07 02:46:23,Laptop,8.76,24.52,0.79,34.07,29.35,1
2025-11-07 02:46:23,Laptop,9.22,25.81,0.36,35.39,28.26,1
2025-11-07 02:46:23,Laptop,6.59,18.46,0.83,25.88,38.63,1
2025-11-07 02:46:23,Laptop,9.12,25.53,0.10,34.75,28.78,1
2025-11-07 02:46:23,Laptop,7.11,19.90,0.38,27.39,36.51,1
2025-11-07 02:46:23,Laptop,6.20,17.36,0.34,23.91,41.82,1
2025-11-07 02:46:23,Laptop,6.55,18.34,0.37,25.26,39.59,1
2025-11-07 02:46:23,Laptop,2.39,6.69,0.81,9.88,101.20,1
2025-11-07 02:46:23,Laptop,8.47,23.71,0.00,32.18,31.07,1
2025-11-07 02:46:23,Laptop,6.19,17.33,0.24,23.76,42.08,1
2025-11-07 02:46:23,Laptop,4.69,13.14,0.72,18.56,53.89,1
2025-11-07 02:46:23,Laptop,8.85,24.78,0.36,33.99,29.42,1
2025-11-07 02:46:23,Laptop,8.08,22.63,0.37,31.08,32.18,1
2025-11-07 02:46:24,Laptop,7.81,21.86,0.37,30.04,33.29,1
2025-11-07 02:46:24,Laptop,6.86,19.22,0.39,26.46,37.79,0
2025-11-07 02:46:24,Laptop,8.01,22.42,0.32,30.74,32.53,0
2025-11-07 02:46:24,Laptop,7.90,22.12,0.32,30.34,32.96,0
2025-11-07 02:46:24,Laptop,7.53,21.07,0.30,28.90,34.60,0
2025-11-07 02:46:24,Laptop,5.81,16.28,0.36,22.45,44.55,0
2025-11-07 02:46:24,Laptop,5.49,15.38,0.32,21.20,47.16,0
2025-11-07 02:46:24,Laptop,7.65,21.42,0.49,29.55,33.84,0
2025-11-07 02:46:24,Laptop,6.39,17.89,0.45,24.73,40.44,0
2025-11-07 02:46:24,Laptop,6.48,18.13,0.40,25.01,39.98,0
2025-11-07 02:46:24,Laptop,5.66,15.85,0.31,21.81,45.84,0
2025-11-07 02:46:24,Laptop,7.58,21.22,0.62,29.42,33.99,0
2025-11-07 02:46:24,Laptop,6.14,17.19,0.21,23.55,42.47,0
2025-11-07 02:46:24,Laptop,5.93,16.61,0.34,22.88,43.71,0
2025-11-07 02:46:24,Laptop,7.33,20.54,0.40,28.27,35.37,0
2025-11-07 02:46:24,Laptop,7.48,20.94,0.54,28.96,34.53,0
2025-11-07 02:46:25,Laptop,8.18,22.90,0.30,31.38,31.87,0
2025-11-07 02:46:25,Laptop,7.40,20.71,0.00,28.11,35.58,0
2025-11-07 02:46:25,Laptop,6.97,19.52,0.98,27.47,36.40,0
2025-11-07 02:46:25,Laptop,7.45,20.86,0.00,28.31,35.32,0
2025-11-07 02:46:25,Laptop,8.64,24.19,0.34,33.17,30.15,0
2025-11-07 02:46:25,Laptop,8.71,24.38,0.32,33.41,29.93,0
2025-11-07 02:46:25,Laptop,8.53,23.88,0.30,32.71,30.57,0
2025-11-07 02:46:25,Laptop,7.19,20.13,0.29,27.60,36.23,1
2025-11-07 02:46:25,Laptop,6.74,18.86,0.36,25.96,38.53,0
2025-11-07 02:46:25,Laptop,6.45,18.07,0.38,24.90,40.15,0
2025-11-07 02:46:25,Laptop,5.52,15.47,0.00,20.99,47.65,0
2025-11-07 02:46:25,Laptop,3.73,10.46,0.80,14.99,66.69,0
2025-11-07 02:46:25,Laptop,6.07,17.00,0.35,23.42,42.70,0
2025-11-07 02:46:25,Laptop,6.07,16.99,0.43,23.49,42.58,0
2025-11-07 02:46:25,Laptop,5.16,14.45,0.00,19.60,51.01,0
2025-11-07 02:46:25,Laptop,6.18,17.30,0.00,23.48,42.59,0
2025-11-07 02:46:25,Laptop,7.46,20.90,0.00,28.36,35.26,0
2025-11-07 02:46:26,Laptop,5.80,16.23,0.80,22.83,43.81,0
2025-11-07 02:46:26,Laptop,5.46,15.28,0.25,21.00,47.63,0
2025-11-07 02:46:26,Laptop,4.25,11.90,0.00,16.15,61.91,0
2025-11-07 02:46:26,Laptop,7.94,22.23,0.00,30.17,33.15,0
2025-11-07 02:46:26,Laptop,2.59,7.26,0.81,10.65,93.87,0
2025-11-07 02:46:26,Laptop,4.02,11.26,0.00,15.28,65.45,0
2025-11-07 02:46:26,Laptop,4.48,12.55,0.80,17.84,56.05,0
2025-11-07 02:46:26,Laptop,7.59,21.24,0.00,28.83,34.69,0
2025-11-07 02:46:26,Laptop,6.04,16.90,0.00,22.94,43.59,0
2025-11-07 02:46:26,Laptop,2.14,6.00,0.81,8.95,111.71,0
2025-11-07 02:46:26,Laptop,4.43,12.40,0.00,16.83,59.41,0
2025-11-07 02:46:26,Laptop,3.92,10.97,0.79,15.67,63.81,0
2025-11-07 02:46:26,Laptop,4.30,12.04,0.80,17.15,58.32,0
2025-11-07 02:46:26,Laptop,4.48,12.53,0.00,17.01,58.80,0
2025-11-07 02:46:26,Laptop,5.94,16.62,0.00,22.56,44.33,0
2025-11-07 02:46:26,Laptop,5.12,14.35,0.05,19.52,51.23,0
2025-11-07 02:46:26,Laptop,7.92,22.16,0.79,30.87,32.40,0
2025-11-07 02:46:27,Laptop,4.25,11.91,0.78,16.94,59.05,1
2025-11-07 02:46:27,Laptop,6.25,17.50,0.29,24.04,41.60,1
2025-11-07 02:46:27,Laptop,6.45,18.07,0.32,24.84,40.25,1
2025-11-07 02:46:27,Laptop,8.55,23.93,0.32,32.79,30.49,0
2025-11-07 02:46:27,Laptop,8.48,23.76,0.43,32.67,30.61,0
2025-11-07 02:46:27,Laptop,9.02,25.25,0.30,34.57,28.93,0
2025-11-07 02:46:27,Laptop,9.07,25.39,0.60,35.07,28.52,0
2025-11-07 02:46:27,Laptop,6.88,19.26,0.65,26.78,37.33,0
2025-11-07 02:46:27,Laptop,8.53,23.90,0.74,33.17,30.15,0
2025-11-07 02:46:27,Laptop,11.25,31.49,0.35,43.09,23.21,0
2025-11-07 02:46:27,Laptop,8.43,23.61,0.06,32.10,31.15,0
2025-11-07 02:46:27,Laptop,7.09,19.86,0.00,26.95,37.10,0
2025-11-07 02:46:27,Laptop,5.07,14.18,0.79,20.03,49.91,0
2025-11-07 02:46:27,Laptop,9.22,25.81,0.00,35.03,28.55,0
2025-11-07 02:46:27,Laptop,7.48,20.96,1.06,29.50,33.90,0
2025-11-07 02:46:27,Laptop,11.73,32.85,0.64,45.22,22.12,0
2025-11-07 02:46:28,Laptop,7.63,21.37,0.48,29.48,33.92,0
2025-11-07 02:46:28,Laptop,6.16,17.25,0.47,23.88,41.87,0
2025-11-07 02:46:28,Laptop,6.86,19.20,0.36,26.41,37.86,0
2025-11-07 02:46:28,Laptop,6.73,18.85,0.00,25.58,39.10,0
2025-11-07 02:46:28,Laptop,6.95,19.46,0.37,26.79,37.33,0
2025-11-07 02:46:28,Laptop,6.37,17.85,0.80,25.02,39.97,0
2025-11-07 02:46:28,Laptop,5.80,16.23,0.14,22.17,45.10,0
2025-11-07 02:46:28,Laptop,5.84,16.36,0.51,22.72,44.02,0
2025-11-07 02:46:28,Laptop,7.89,22.11,1.07,31.07,32.19,1
2025-11-07 02:46:28,Laptop,7.05,19.74,0.76,27.56,36.29,0
2025-11-07 02:46:28,Laptop,5.09,14.24,0.00,19.32,51.75,0
2025-11-07 02:46:28,Laptop,5.66,15.85,0.00,21.51,46.49,0
2025-11-07 02:46:28,Laptop,2.47,6.92,0.78,10.17,98.32,0
2025-11-07 02:46:28,Laptop,8.37,23.44,0.00,31.82,31.43,0
2025-11-07 02:46:28,Laptop,5.28,14.79,0.79,20.86,47.94,0
2025-11-07 02:46:28,Laptop,3.93,11.00,0.76,15.70,63.71,0
2025-11-07 02:46:28,Laptop,2.49,6.99,0.76,10.24,97.65,0
2025-11-07 02:46:29,Laptop,4.26,11.93,0.76,16.95,58.98,0
2025-11-07 02:46:29,Laptop,7.65,21.42,0.00,29.06,34.41,0
2025-11-07 02:46:29,Laptop,17.00,47.61,0.00,64.61,15.48,0
2025-11-07 02:46:29,Laptop,7.31,20.47,0.10,27.87,35.88,0
2025-11-07 02:46:29,Laptop,5.96,16.69,0.32,22.97,43.53,0
2025-11-07 02:46:29,Laptop,7.55,21.13,0.00,28.68,34.87,0
2025-11-07 02:46:29,Laptop,6.43,18.00,0.00,24.43,40.94,0
2025-11-07 02:46:29,Laptop,5.60,15.68,0.79,22.08,45.29,0
2025-11-07 02:46:29,Laptop,7.53,21.09,0.34,28.96,34.53,0
2025-11-07 02:46:29,Laptop,5.66,15.85,0.94,22.45,44.55,0
2025-11-07 02:46:29,Laptop,7.25,20.31,0.76,28.32,35.31,1
2025-11-07 02:46:29,Laptop,6.00,16.80,0.79,23.59,42.40,0
2025-11-07 02:46:29,Laptop,4.41,12.34,0.76,17.51,57.10,0
2025-11-07 02:46:29,Laptop,4.79,13.42,0.86,19.08,52.41,0
2025-11-07 02:46:29,Laptop,10.75,30.10,0.54,41.39,24.16,0
2025-11-07 02:46:29,Laptop,4.43,12.41,0.00,16.84,59.40,0
2025-11-07 02:46:29,Laptop,3.88,10.87,0.80,15.55,64.32,0
2025-11-07 02:46:30,Laptop,6.94,19.44,0.55,26.93,37.13,0
2025-11-07 02:46:30,Laptop,8.51,23.82,0.77,33.10,30.22,0
2025-11-07 02:46:30,Laptop,6.90,19.32,0.80,27.02,37.02,1
2025-11-07 02:46:30,Laptop,4.28,11.98,0.76,17.01,58.77,1
2025-11-07 02:46:30,Laptop,4.82,13.49,0.80,19.10,52.35,1
2025-11-07 02:46:30,Laptop,1.52,4.26,0.78,6.56,152.45,0
2025-11-07 02:46:30,Laptop,4.49,12.57,0.79,17.85,56.03,0
2025-11-07 02:46:30,Laptop,7.88,22.06,0.30,30.24,33.07,0
2025-11-07 02:46:30,Laptop,2.53,7.09,0.75,10.37,96.45,0
2025-11-07 02:46:30,Laptop,4.46,12.49,0.00,16.95,58.99,0
2025-11-07 02:46:30,Laptop,5.60,15.68,0.00,21.28,47.00,0
2025-11-07 02:46:30,Laptop,5.53,15.47,0.80,21.80,45.87,1
2025-11-07 02:46:30,Laptop,6.40,17.92,0.00,24.32,41.13,1
2025-11-07 02:46:30,Laptop,5.27,14.74,0.97,20.98,47.67,1
2025-11-07 02:46:30,Laptop,8.64,24.19,0.18,33.01,30.29,0
2025-11-07 02:46:30,Laptop,4.55,12.74,0.00,17.30,57.82,0
2025-11-07 02:46:31,Laptop,7.92,22.19,0.80,30.91,32.36,1
2025-11-07 02:46:31,Laptop,10.77,30.17,0.31,41.25,24.24,1
2025-11-07 02:46:31,Laptop,5.13,14.37,0.88,20.38,49.06,1
2025-11-07 02:46:31,Laptop,9.21,25.78,0.00,34.99,28.58,1
2025-11-07 02:46:31,Laptop,4.63,12.98,0.80,18.41,54.32,1
2025-11-07 02:46:31,Laptop,5.01,14.04,0.80,19.85,50.38,1
2025-11-07 02:46:31,Laptop,5.90,16.52,0.42,22.84,43.79,1
2025-11-07 02:46:31,Laptop,12.34,34.54,0.00,46.88,21.33,1
2025-11-07 02:46:31,Laptop,9.47,26.50,0.00,35.97,27.80,1
2025-11-07 02:46:31,Laptop,8.56,23.97,0.00,32.53,30.75,1
2025-11-07 02:46:31,Laptop,7.88,22.06,0.00,29.94,33.40,1
2025-11-07 02:46:31,Laptop,6.34,17.75,0.52,24.61,40.63,1
2025-11-07 02:46:31,Laptop,9.55,26.75,0.77,37.07,26.97,1
2025-11-07 02:46:31,Laptop,8.79,24.62,0.00,33.41,29.93,1
2025-11-07 02:46:31,Laptop,6.94,19.43,0.00,26.36,37.93,1
2025-11-07 02:46:31,Laptop,5.87,16.45,0.79,23.11,43.27,0
2025-11-07 02:46:31,Laptop,6.90,19.33,0.24,26.48,37.77,0
2025-11-07 02:46:32,Laptop,2.85,7.99,0.80,11.64,85.88,1
2025-11-07 02:46:32,Laptop,4.69,13.14,0.79,18.62,53.70,1
2025-11-07 02:46:32,Laptop,7.80,21.84,0.00,29.64,33.73,1
2025-11-07 02:46:32,Laptop,8.63,24.17,0.21,33.02,30.28,1
2025-11-07 02:46:32,Laptop,9.62,26.94,0.35,36.91,27.09,1
2025-11-07 02:46:32,Laptop,3.17,8.87,0.77,12.81,78.07,1
2025-11-07 02:46:32,Laptop,5.51,15.44,0.00,20.95,47.73,1
2025-11-07 02:46:32,Laptop,6.20,17.35,0.00,23.54,42.47,1
2025-11-07 02:46:32,Laptop,5.08,14.21,0.00,19.29,51.84,1
2025-11-07 02:46:32,Laptop,5.17,14.48,0.59,20.23,49.42,1
2025-11-07 02:46:32,Laptop,5.96,16.68,0.80,23.44,42.67,1
2025-11-07 02:46:32,Laptop,7.66,21.45,0.79,29.90,33.44,1
2025-11-07 02:46:32,Laptop,12.52,35.07,0.00,47.59,21.01,1
2025-11-07 02:46:32,Laptop,11.86,33.21,0.00,45.07,22.19,1
2025-11-07 02:46:32,Laptop,4.93,13.81,0.00,18.74,53.37,1
2025-11-07 02:46:32,Laptop,5.15,14.42,0.00,19.56,51.11,1
2025-11-07 02:46:33,Laptop,5.27,14.76,0.79,20.83,48.01,1
2025-11-07 02:46:33,Laptop,5.06,14.18,0.75,19.99,50.02,1
2025-11-07 02:46:33,Laptop,6.48,18.15,0.00,24.63,40.60,1
2025-11-07 02:46:33,Laptop,7.76,21.72,0.80,30.29,33.02,1
2025-11-07 02:46:33,Laptop,10.13,28.37,0.38,38.88,25.72,1
2025-11-07 02:46:33,Laptop,8.58,24.03,0.00,32.62,30.66,1
2025-11-07 02:46:33,Laptop,4.92,13.79,0.79,19.50,51.28,1
2025-11-07 02:46:33,Laptop,6.55,18.33,0.79,25.66,38.97,1
2025-11-07 02:46:33,Laptop,8.61,24.12,0.00,32.73,30.55,1
2025-11-07 02:46:33,Laptop,12.53,35.09,0.00,47.63,21.00,1
2025-11-07 02:46:33,Laptop,8.07,22.61,0.80,31.49,31.76,1
2025-11-07 02:46:33,Laptop,8.13,22.75,0.79,31.67,31.58,1
2025-11-07 02:46:33,Laptop,7.89,22.09,0.00,29.98,33.35,1
2025-11-07 02:46:33,Laptop,8.80,24.65,0.00,33.46,29.89,1
2025-11-07 02:46:33,Laptop,9.86,27.60,0.44,37.90,26.39,1
2025-11-07 02:46:33,Laptop,7.72,21.62,0.00,29.34,34.08,1
2025-11-07 02:46:33,Laptop,5.43,15.21,0.00,20.64,48.44,1
2025-11-07 02:46:34,Laptop,6.41,17.96,0.00,24.37,41.03,1
2025-11-07 02:46:34,Laptop,5.54,15.51,0.00,21.05,47.51,1
2025-11-07 02:46:34,Laptop,4.45,12.47,0.79,17.71,56.46,1
2025-11-07 02:46:34,Laptop,8.76,24.53,0.00,33.29,30.04,1
2025-11-07 02:46:34,Laptop,3.20,8.97,0.78,12.95,77.22,1
2025-11-07 02:46:34,Laptop,4.94,13.82,0.00,18.76,53.30,1
2025-11-07 02:46:34,Laptop,3.98,11.14,0.76,15.88,62.98,1
2025-11-07 02:46:34,Laptop,6.48,18.13,0.00,24.61,40.63,1
2025-11-07 02:46:34,Laptop,7.22,20.22,0.29,27.73,36.07,1
2025-11-07 02:46:34,Laptop,6.92,19.37,0.35,26.64,37.53,1
2025-11-07 02:46:34,Laptop,7.53,21.09,0.32,28.94,34.55,1
2025-11-07 02:46:34,Laptop,9.36,26.22,0.75,36.34,27.52,1
2025-11-07 02:46:34,Laptop,10.12,28.33,0.94,39.38,25.39,1
2025-11-07 02:46:34,Laptop,7.69,21.55,0.85,30.09,33.23,1
2025-11-07 02:46:34,Laptop,12.24,34.27,0.00,46.50,21.50,1
2025-11-07 02:46:34,Laptop,6.42,17.97,0.00,24.39,41.00,1
2025-11-07 02:46:34,Laptop,6.79,19.00,0.00,25.78,38.78,1
2025-11-07 02:46:35,Laptop,7.51,21.04,0.49,29.04,34.44,1
2025-11-07 02:46:35,Laptop,7.48,20.96,0.32,28.76,34.77,1
2025-11-07 02:46:35,Laptop,6.57,18.40,0.34,25.31,39.51,1
2025-11-07 02:46:35,Laptop,3.39,9.49,0.80,13.68,73.09,1
2025-11-07 02:46:35,Laptop,6.53,18.27,0.42,25.22,39.66,1
2025-11-07 02:46:35,Laptop,6.35,17.77,0.31,24.42,40.94,1
2025-11-07 02:46:35,Laptop,7.55,21.14,0.38,29.07,34.40,1
2025-11-07 02:46:35,Laptop,9.38,26.26,0.00,35.63,28.06,1
2025-11-07 02:46:35,Laptop,6.26,17.52,0.00,23.78,42.06,1
2025-11-07 02:46:35,Laptop,7.19,20.14,0.80,28.13,35.55,1
2025-11-07 02:46:35,Laptop,9.73,27.23,0.10,37.06,26.98,1
2025-11-07 02:46:35,Laptop,11.77,32.95,0.35,45.07,22.19,1
2025-11-07 02:46:35,Laptop,9.48,26.54,0.35,36.38,27.49,1
2025-11-07 02:46:35,Laptop,9.21,25.78,0.32,35.30,28.33,1
2025-11-07 02:46:35,Laptop,9.22,25.81,0.33,35.35,28.29,1
2025-11-07 02:46:35,Laptop,8.86,24.81,0.34,34.01,29.40,1
2025-11-07 02:46:36,Laptop,6.53,18.29,0.43,25.25,39.61,1
2025-11-07 02:46:36,Laptop,5.96,16.69,0.41,23.06,43.36,1
2025-11-07 02:46:36,Laptop,8.13,22.78,0.37,31.28,31.96,1
2025-11-07 02:46:36,Laptop,7.93,22.21,0.33,30.47,32.82,1
2025-11-07 02:46:36,Laptop,6.30,17.63,0.33,24.26,41.21,1
2025-11-07 02:46:36,Laptop,5.98,16.76,0.35,23.09,43.30,1
2025-11-07 02:46:36,Laptop,6.28,17.58,0.52,24.37,41.03,1
2025-11-07 02:46:36,Laptop,6.66,18.65,0.42,25.73,38.86,1
2025-11-07 02:46:36,Laptop,9.54,26.72,0.43,36.69,27.25,1
2025-11-07 02:46:36,Laptop,8.24,23.08,0.46,31.79,31.46,1
2025-11-07 02:46:36,Laptop,6.83,19.13,0.36,26.32,38.00,1
2025-11-07 02:46:36,Laptop,7.23,20.25,0.31,27.80,35.98,1
2025-11-07 02:46:36,Laptop,7.13,19.95,0.10,27.18,36.80,1
2025-11-07 02:46:36,Laptop,6.38,17.86,0.38,24.62,40.62,1
2025-11-07 02:46:36,Laptop,8.31,23.26,0.38,31.94,31.31,1
2025-11-07 02:46:36,Laptop,6.74,18.86,0.00,25.60,39.06,1
2025-11-07 02:46:36,Laptop,5.85,16.38,0.00,22.23,44.99,1
2025-11-07 02:46:37,Laptop,3.92,10.97,0.80,15.68,63.77,1
2025-11-07 02:46:37,Laptop,5.65,15.82,0.00,21.48,46.56,1
2025-11-07 02:46:37,Laptop,2.84,7.95,0.77,11.56,86.51,1
2025-11-07 02:46:37,Laptop,1.55,4.34,0.78,6.67,149.86,0
2025-11-07 02:46:37,Laptop,7.82,21.88,0.66,30.36,32.94,0
2025-11-07 02:46:37,Laptop,8.35,23.39,0.00,31.74,31.50,0
2025-11-07 02:46:37,Laptop,8.26,23.11,0.00,31.37,31.88,0
2025-11-07 02:46:37,Laptop,5.05,14.13,0.94,20.11,49.72,0
2025-11-07 02:46:37,Laptop,5.16,14.44,0.77,20.38,49.08,0
2025-11-07 02:46:37,Laptop,4.12,11.52,0.61,16.25,61.53,0
2025-11-07 02:46:37,Laptop,5.04,14.11,0.77,19.92,50.20,0
2025-11-07 02:46:37,Laptop,2.18,6.10,0.80,9.08,110.13,0
2025-11-07 02:46:37,Laptop,7.84,21.95,0.43,30.21,33.10,0
2025-11-07 02:46:37,Laptop,8.48,23.75,0.19,32.42,30.84,0
2025-11-07 02:46:37,Laptop,12.54,35.12,0.00,47.66,20.98,0
2025-11-07 02:46:37,Laptop,7.89,22.08,0.79,30.75,32.52,0
2025-11-07 02:46:38,Laptop,4.12,11.53,0.00,15.65,63.89,0
2025-11-07 02:46:38,Laptop,6.78,19.00,0.61,26.39,37.89,0
2025-11-07 02:46:38,Laptop,5.41,15.15,0.93,21.49,46.52,0
2025-11-07 02:46:38,Laptop,8.88,24.86,0.00,33.74,29.64,0
2025-11-07 02:46:38,Laptop,2.94,8.24,0.77,11.96,83.63,0
2025-11-07 02:46:38,Laptop,4.21,11.78,0.81,16.79,59.55,0
2025-11-07 02:46:38,Laptop,1.90,5.33,0.67,7.90,126.55,0
2025-11-07 02:46:38,Laptop,2.45,6.87,0.81,10.14,98.65,0
2025-11-07 02:46:38,Laptop,5.15,14.41,0.00,19.56,51.12,0
2025-11-07 02:46:38,Laptop,5.26,14.73,0.80,20.79,48.10,0
2025-11-07 02:46:38,Laptop,4.25,11.90,1.04,17.19,58.16,0
2025-11-07 02:46:38,Laptop,10.11,28.32,0.00,38.44,26.02,0
2025-11-07 02:46:38,Laptop,6.13,17.17,0.00,23.31,42.91,0
2025-11-07 02:46:38,Laptop,6.20,17.35,0.81,24.35,41.07,0
2025-11-07 02:46:38,Laptop,4.07,11.40,0.79,16.26,61.50,0
2025-11-07 02:46:38,Laptop,6.05,16.93,0.70,23.68,42.23,0
2025-11-07 02:46:39,Laptop,8.55,23.95,0.65,33.15,30.16,0
2025-11-07 02:46:39,Laptop,8.65,24.23,0.00,32.88,30.41,0
2025-11-07 02:46:39,Laptop,6.93,19.42,0.00,26.35,37.95,0
2025-11-07 02:46:39,Laptop,8.86,24.80,0.23,33.89,29.50,0
2025-11-07 02:46:39,Laptop,10.06,28.17,0.79,39.02,25.62,0
2025-11-07 02:46:39,Laptop,8.25,23.09,0.00,31.34,31.91,0
2025-11-07 02:46:39,Laptop,6.60,18.48,0.00,25.07,39.88,0
2025-11-07 02:46:39,Laptop,2.46,6.88,0.79,10.12,98.81,0
2025-11-07 02:46:39,Laptop,2.99,8.38,0.79,12.17,82.17,0
2025-11-07 02:46:39,Laptop,4.45,12.47,0.75,17.67,56.58,0
2025-11-07 02:46:39,Laptop,4.44,12.42,0.00,16.86,59.32,0
2025-11-07 02:46:39,Laptop,4.51,12.63,0.00,17.14,58.34,0
2025-11-07 02:46:39,Laptop,4.45,12.46,0.69,17.60,56.82,0
2025-11-07 02:46:39,Laptop,5.41,15.16,0.79,21.37,46.81,0
2025-11-07 02:46:39,Laptop,8.04,22.50,0.00,30.53,32.75,0
2025-11-07 02:46:39,Laptop,7.79,21.80,0.00,29.59,33.80,0
2025-11-07 02:46:39,Laptop,8.17,22.87,0.80,31.83,31.42,0
2025-11-07 02:46:40,Laptop,9.06,25.38,0.10,34.54,28.95,0
2025-11-07 02:46:40,Laptop,9.10,25.48,0.59,35.17,28.44,0
2025-11-07 02:46:40,Laptop,5.93,16.61,0.81,23.36,42.82,0
2025-11-07 02:46:40,Laptop,6.71,18.79,0.65,26.15,38.24,0
2025-11-07 02:46:40,Laptop,8.42,23.57,0.05,32.04,31.21,0
2025-11-07 02:46:40,Laptop,6.32,17.68,0.79,24.79,40.34,0
2025-11-07 02:46:40,Laptop,5.83,16.34,0.00,22.17,45.10,0
2025-11-07 02:46:40,Laptop,5.20,14.57,0.80,20.57,48.61,0
2025-11-07 02:46:40,Laptop,5.98,16.75,0.42,23.15,43.20,0
2025-11-07 02:46:40,Laptop,4.55,12.75,0.00,17.30,57.80,0
2025-11-07 02:46:40,Laptop,5.44,15.24,0.80,21.49,46.53,0
2025-11-07 02:46:40,Laptop,6.25,17.50,0.00,23.75,42.11,0
2025-11-07 02:46:40,Laptop,2.26,6.34,0.79,9.39,106.45,0
2025-11-07 02:46:40,Laptop,5.59,15.66,0.46,21.71,46.07,0
2025-11-07 02:46:40,Laptop,5.49,15.36,0.79,21.64,46.20,0
2025-11-07 02:46:40,Laptop,5.13,14.36,0.00,19.49,51.30,0
2025-11-07 02:46:40,Laptop,4.60,12.87,0.66,18.12,55.18,0
2025-11-07 02:46:41,Laptop,4.25,11.89,0.00,16.13,61.99,0
2025-11-07 02:46:41,Laptop,6.65,18.62,0.38,25.65,38.98,0
2025-11-07 02:46:41,Laptop,5.50,15.41,0.97,21.88,45.71,0
2025-11-07 02:46:41,Laptop,9.66,27.04,0.66,37.36,26.77,0
2025-11-07 02:46:41,Laptop,8.91,24.93,0.10,33.94,29.46,0
2025-11-07 02:46:41,Laptop,2.00,5.59,0.79,8.38,119.38,0
2025-11-07 02:46:41,Laptop,3.77,10.57,0.00,14.34,69.73,0
2025-11-07 02:46:41,Laptop,7.25,20.29,0.00,27.54,36.31,0
2025-11-07 02:46:41,Laptop,6.29,17.61,0.80,24.71,40.47,0
2025-11-07 02:46:41,Laptop,11.93,33.40,0.00,45.33,22.06,0
2025-11-07 02:46:41,Laptop,8.09,22.65,0.00,30.74,32.53,0
